   2.0000000e+01   8.6738000e+00
   3.0000000e+01   8.7817000e+00
   4.0000000e+01   8.8367000e+00
   5.0000000e+01   8.8697000e+00
   6.0000000e+01   8.8902000e+00
   7.0000000e+01   8.9030000e+00
   8.0000000e+01   8.9160000e+00
   9.0000000e+01   8.9272000e+00
   1.0000000e+02   8.9344000e+00
